id,tabset,tabset_title,tabset_header,tabset_order,tabset_color,tabset_visible,pageset,pageset_title,pageset_header,pageset_order,pagename,pagename_next,pagename_previous,page_title,page_title_es,page_header,page_header_es,page_order,page_type,page_template_html,page_help,page_help_es,pageset_visible,page_visible,page_availability,page_template_html_frame_all,page_template_html_frame_menu,page_template_html_frame_content,page_template_html_frame_help,tabset_title_es,tabset_header_es,report_code,page_template_html_source,page_title_pt,page_header_pt,tabset_title_pt,tabset_header_pt
67,Issues,Issues,Issues,3,f3d22b,yes,Issues,Issues,Issues,1,Disability,,Introduction,Disability,Drogas/Alcohol,Disability,Drogas/Alcohol,74,Screen,pplanTemplateTabCustody.htm,,"Cuando el padre de un niño que requiere atención especial tiene sentimientos encontrados por su responsabilidad en cuanto a la causa o cura o cuidado del mismo, su comportamiento podría mostrar signos de culpabilidad, protección extrema o falta de ella.  Para ayudar a resolver estos problemas los padres, y quizá hasta los niños podrían beneficiarse de la terapia.  Cuando un padre con sentimientos de culpabilidad comparte la responsabilidad, él o ella podría sentirse tanto amenazado como deprimido, sobre todo cuando el comportamiento del padre que presta los cuidados es cuestionado. Cuando un padre trata de controlar los cuidados del niño excluyendo al otro padre, esto podría significar que siente una profunda necesidad de compensar el evento trágico que provocó alguna forma de discapacidad física o mental. \n\nSi el padre tiene muy baja estima o no le encuentra significado a su vida, las necesidades del niño le pueden dar significado a esa vida, que de otra forma estaría insatisfecha. Si a causa de estos sentimientos de fondo, el niño está siendo reprimido, el padre debe ser alentado a recibir asesoramiento y educación para el cuidado del niño a fin de desarrollar y fortalecer ""el yo propio"", y que el niño no salga herido.  El auto-desarrollo puede incluir lectura, tomar días libres, ejercicio, dieta y posiblemente un grupo de apoyo en donde otros padres en situaciones similares puedan compartir experiencias, ideas, apoyo y sabiduría.\n\nEl rechazar abiertamente a un niño con necesidades especiales, donde el padre renuncia a cualquier tipo de responsabilidad, afecto o interés, puede ser otro síntoma de sentimiento de culpa. Podría ser difícil, más no imposible, el convencer a un padre con esa actitud para que se haga responsable del niño sin la ayuda de terapia.  Como el padre podría sentirse avergonzado del niño o quizá no admita que le tiene miedo o disgusto, sería prudente el limitar el tiempo que pase con el niño hasta que esta situación mejore.  La mejor manera de reconciliar a un padre es por medio de la aceptación, la comprensión y la amabilidad, así el niño tendrá dos padres amorosos.\n\nLa razón por la que el niño tiene alguna discapacidad podría ser importante, por ejemplo, si dicha discapacidad fue causada por un defecto hereditario del padre o por el comportamiento de la madre durante el embarazo al usar drogas o alcohol. Dependiendo de la causa, uno u ambos padres podrían ser sobreprotectores con el niño, como el estar siempre cuidándolo, preocupados por él, o no permitirle que juegue con otros en actividades normales como andar en patineta o jugar fútbol.\n\nOtras formas de problemas asociados a un niño con discapacidad pueden incluir el no mantenerse a sí misma, o ignorar los deberes familiares o de trabajo.  Podría haber también una pérdida de cuidado personal e incluso actitudes auto-destructivas y comportamientos posiblemente adictivos como alcohol, drogas (legales e ilegales), comida (atracarse, comer demasiado, anorexia) u otros problemas.",yes,yes,both,,,,,,Custody,,,,,,
403,Issues,Issues,Issues,3,f3d22b,yes,Issues,Issues,Issues,1,SexualHarassment,,Introduction,SexualHarassment,,SexualHarassment,,25,Screen,pplanTemplateTabCustody.htm,,,yes,yes,both,,,,,,,,,,,,
259,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,DemographicsPaid,Welcome,Language,DemographicsPaid,,Help Us Help You,,8,Screen,pplanTemplateLogin.htm,,,no,no,none,,,,,,,,,,,,
225,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,ECommerce,Language,ECommerce,ECommerce,,Credit Card Payment,,4,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
226,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,DidNotPay,Language,ECommerce,DidNotPay,,No Payment Was Received,,5,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
217,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,Welcome,ParentNames,Language,Welcome,,Welcome to KidsFirst,,11,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
216,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,Language,,Language,Language,,Language,,6,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
258,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,DemographicsFree,Welcome,Language,DemographicsFree,,Help Us Help You,,7,Screen,pplanTemplateLogin.htm,,,no,no,none,,,,,,,,,,,,
37,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Court,,,Case File,La Corte,Case File,La Corte,34,Screen,pplanTemplateTabGeneral.htm,CUS;PPF; PPS,,yes,yes,paid,,,,,,First Steps,"CUS,PPF, PPS",,,,,
56,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Account,,,Account Info,Cuenta,EEO Expert Account Information,Cuenta,35,Screen,pplanTemplateTabGeneral.htm,,,no,no,both,,,,,,First Steps,,,,,,
301,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Claims,,,Claims,,Claims,,44,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
303,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Representatives,,,Representatives,,Representatives,,38,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
286,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,ADR,,,ADR,,Alternative Dispute Resolution,,47,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
288,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Timeline,,,Timeline,,Timeline,,42,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
304,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,CaseManagement,,,Case Management,,Case Management,,48,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
7,Login,Login,Login,0,eB844e,yes,Login,Login,Login,1,Login,General_Account,Login_Login,Login,Introducción General,Login,Introducción General,3,Screen,pplanTemplateLogin.htm,CAL=Calendar\nCUS=Custody Agreement\nCCR=Community Contacts\nECR=Emergency Contacts\nHIS=Parent History and Profile\nPPF=Parenting Plan Full\nPPS=Parenting Plan Summary \nPPR=Parenting Profile and Styles \nSCP=Safe Child Plan\n\n\n\n,,yes,yes,both,,,,,,Login,CAL,"<html>\r\n  <head>\r\n\r\n\r\n\t<meta http-equiv=""Content-Type"" content=""text/html; charset=us-ascii"">\r\n\t<link rel=""stylesheet"" type=""text/css"" media=""all"" href=""css/pplan.css"">\r\n\t<link rel=""stylesheet"" type=""text/css"" media=""print"" href=""css/pplan_print.css"">\r\n\t<link rel=""stylesheet"" type=""text/css"" media=""all"" href=""css/pplan-report.css"">\r\n\t<title>KidsFirst! Report</title>\r\n\r\n\t<style type=""text/css"">\r\n\r\n\tbody {\r\n\t\t\t\t\tbackground-color:white;\r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0.25in; \r\n\t\t\t\t\tmargin-top: 0.5in; \r\n\t\t\t\t\tmargin-bottom: 0.25in; \r\n\t\t\t\t\tpadding:0px;\r\n\t\t\t\t\tcolor:black;\r\n\t\t\t\t\tfont-family:times new roman, times roman, times, serif;\r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:100%;\r\n\r\n\t\t\t\t\tscrollbar-arrow-color:#999;\r\n\t\t\t\t\tscrollbar-face-color:#FAFAFA;\r\n\t\t\t\t\tscrollbar-base-color:#DDD;\r\n\t\t\t\t\tscrollbar-3dlight-color:#BBB;\r\n\t\t\t\t\tscrollbar-darkshadow-color:#BBB;\r\n\t\t\t\t\tscrollbar-shadow-color:#E9E9E9;\r\n\t}\r\n\r\n\t.single { \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singleIndent1 { \r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singleIndent1listFirst { \r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 4pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: -0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singleIndent1listBody { \r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: 0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singleIndent2 { \r\n\t\t\t\t\tmargin-left: 1in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singleIndent2listFirst { \r\n\t\t\t\t\tmargin-left: 1in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 4pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: -0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singleIndent2listBody { \r\n\t\t\t\t\tmargin-left: 1in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: 0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:120%;\r\n\t}\r\n\r\n\t.singlePlus { \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:150%;\r\n\t}\r\n\r\n\t.singleMinus { \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:90%;\r\n\r\n\t}\r\n\r\n\t.double { \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.doubleIndent1 { \r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.doubleIndent1listFirst { \r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 4pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: 0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.doubleIndent1listBody { \r\n\t\t\t\t\tmargin-left: 0.5in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: 0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.doubleIndent2 { \r\n\t\t\t\t\tmargin-left: 1in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.doubleIndent2listFirst { \r\n\t\t\t\t\tmargin-left: 1in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 4pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: -0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.doubleIndent2listBody { \r\n\t\t\t\t\tmargin-left: 1in; \r\n\t\t\t\t\tmargin-right: 0in; \r\n\t\t\t\t\tmargin-top: 0pt; \r\n\t\t\t\t\tmargin-bottom: 0pt; \r\n\t\t\t\t\ttext-indent: 0in; \r\n\t\t\t\t\tfont-size:12pt;\r\n\t\t\t\t\tline-height:200%;\r\n\t}\r\n\r\n\t.copyrightText {\r\n\t\ttext-decoration: none;\r\n\t\tfont-size:8pt;\r\n\t\tfont-family: sans-serif; \r\n\t\tcolor: #808080;\r\n\t}\r\n\r\n\t.missing {\r\n\t\tcolor: red;\r\n\t}\r\n\r\n\t.justLeft {text-align: left;}\r\n\t.justLeftBold {text-align: left; font-weight: bold;}\r\n\t.justCenter {text-align: center;}\r\n\t.justCenterBold {font-weight: bold; text-align: center}\r\n\r\n\t</style>\r\n\r\n\t<style type=""text/css"">\r\n\ttd.padNone {padding-bottom: 0in; padding-top: 0in; padding-right: 10px; padding-left: 0px;}\r\n\ttd.padRight {padding-bottom: 0in; padding-top: 0in; padding-right: 10px; padding-left: 0px;}\r\n\ttd.padLeft {padding-bottom: 0in; padding-top: 0in; padding-right: 0px; padding-left: 10px;}\r\n\t</style>\r\n\r\n\r\n</head>\r\n  <body>\r\n    <p class=""single justcenterbold"">\r\n      Title\r\n    </p>\r\n    <p class=""doubleindent1listbody"">\r\n      Text of the report\r\n    </p>\r\n  </body>\r\n</html>\r\n",,,,
224,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,ReportsToDo,YouAreReady,AgreementNames,ReportsToDo,,Select Reports You Wish To Create,,18,Screen,pplanTemplateLogin.htm,,,no,no,both,,,,,,,,,,,,
218,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,ParentNames,NumberOfChildren,Welcome,ParentNames,,1) Parent Names,,13,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
219,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,NumberOfChildren,ChildNames,ParentNames,NumberOfChildren,,2) Number of Children,,14,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
220,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,ChildNames,NumberOfAgreements,NumberOfChildren,ChildNames,,3) Children's Names,,15,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
223,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,YouAreReady,General_Introduction,AgreementNames,YouAreReady,,Start Using KidsFirst!,,19,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
417,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,GenderIdentity,,Login_Login,Gender Identity,,Gender Identity,,16,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
221,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,NumberOfAgreements,AgreementNames,ChildNames,NumberOfAgreements,,4) Number of Custody Agreements,,16,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
222,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,AgreementNames,ReportsToDo,NumberOfAgreements,AgreementNames,,5) Agreement Names,,17,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
407,Login,Login,Login,0,eB844e,no,Login,Login,Login,1,KB REQUEST,,Welcome,KB REQUEST,,KB REQUEST,,2,Screen,pplanTemplateLogin.htm,,,no,yes,both,,,,,,,,,,,,
311,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,Employment,,,Employment,,Employment,,10,Screen,pplanTemplateTabChildren.htm,,,yes,yes,both,,,,,,,,,,,,
309,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,Personal,,,Personal,,Personal,,8,Screen,pplanTemplateTabChildren.htm,,,yes,yes,both,,,,,,,,,,,,
289,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,EducationTraining,,,Education/Training,,Education/Training,,13,Screen,pplanTemplateTabChildren.htm,,,yes,yes,both,,,,,,,,,,,,
49,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,Introduction,Personal,ExpertsResources,Introduction,Sección de contenido,Introduction,Sección de contenido,3,Screen,pplanTemplateTabChildren.htm,,,yes,yes,both,,,,,,Children,,,,,,
19,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,Medical,,,Physical Health,Mental,Physical Health,Mental,17,Screen,pplanTemplateTabChildren.htm,\nPPF; \nSCP; \nECR,,yes,no,both,,,,,,Children,"PPF,SCP,ECR",,,,,
159,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,MedicalCare,,,Medical Dental Eye,,Medical Dental Eye Care,,19,Screen,pplanTemplateTabChildren.htm,PPF; \nSCP; \nECR,,yes,no,both,,,,,,Children,"PPF,SCP,ECR",,,,,
20,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,Mental,,,Mental Health,La Escuela,Mental Health,La Escuela,20,Screen,pplanTemplateTabChildren.htm,,,yes,no,both,,,,,,Children,"PPF, ECR",,,,,
18,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,School,,,Education,El papel de los padres,Education,El papel de los padres,21,Screen,pplanTemplateTabChildren.htm, \nPPF ,,yes,no,both,,,,,,Children,PPF,,,,,
160,Complainant,Complainant,Complainant,2,f4a639,yes,Complainant,Complainant,Complainant,1,ChildIdKit,Management,,Safe Child Plan,,Safe Child Plan,,30,Screen,Child I.D. Kit,SCP,,yes,no,both,,,,,,,SCP,,,,,
406,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Relationship,,Login_Login,Relationship,,Relationship,,17,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
413,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Therapy,,Login_Login,Therapy,,Therapy,,21,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
227,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,ReportsToDo,,,Select Topics,,Select Topics,,57,Screen,pplanTemplateTabGeneral.htm,,,yes,no,paid,,,,,,First Steps,,,,,,
397,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,EEOPersonnel,,,EEO Personnel,,EEO Personnel,,37,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
139,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,CustodyAgreements,,,Creator/Type/Name,,"Plan Creator, Type, and Names",,52,Screen,pplanTemplateTabGeneral.htm,CUS:PPF:PPS,,yes,no,paid,,,,,,First Steps,"CUS,PPF, PPS",,,,,
380,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,FindingsConclusions,,,Findings-Conclusions,,Findings and Conclusions,,66,Screen,pplanTemplateTabPlan.htm,,,yes,yes,both,,,,,,,,,,,,
255,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,Violence,,,Violence and Abuse,,Violence and Abuse,,67,Screen,pplanTemplateTabPlan.htm,,,yes,no,both,,,,,,,,,,,,
393,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,MgtNotice,,,Mgt Notice,,Management Notice,,65,Screen,pplanTemplateTabPlan.htm,,,yes,yes,both,,,,,,,,,,,,
392,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,MgtExpWitnesses,,,Mgt Expert Witness,,Management's Expert Witnesses,,62,Screen,pplanTemplateTabPlan.htm,,,yes,yes,both,,,,,,,,,,,,
391,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,CompExpWitnesses,,,Comp Expert Witness,,Complainant's Expert Witnesses,,57,Screen,pplanTemplateTabPlan.htm,,,yes,yes,both,,,,,,,,,,,,
416,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,test-sinisa,,,test-sinisa,,test-sinisa,,51,Screen,pplanTemplateTabPlan.htm,,,yes,yes,both,,,,,,,,,,,,
326,Evidence,Evidence,Evidence,5,2a6600,yes,Evidence,Evidence,Evidence,1,Pretext,,,Pretext,,Pretext,,52,Screen,pplanTemplateTabPlan.htm,,,yes,yes,both,,,,,,,,,,,,
414,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Medications,,Login_Login,Medications,,Medications,,22,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
415,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Signs Drug Use,,Login_Login,Signs Drug Use,,Signs Drug Use,,19,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
126,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,EnglishSpanish,,,English/Español,,English/Español,,25,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,First Steps,,,,,,
332,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Introduction,Complainant,Login_Login,Introduction,,Introduction,,24,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
131,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Status,,,To Do List,,To Do List,,31,Screen,pplanTemplateTabGeneral.htm,\nALL\n,,yes,no,paid,,,,,,First Steps,ALL,,,,,
394,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Incidents,,,Incidents,,Incidents,,46,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
383,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,ReasAccommodation,,,Reas. Accommodation,,Reasonable Accommodation Request,,50,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
230,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,ExpertResources,,,Experts/Resources,,Experts/Resources,,61,Screen,pplanTemplateTabGeneral.htm,,,yes,no,both,,,,,,,,,,,,
116,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,FamilyNames,,,Names,,Names,,51,Screen,pplanTemplateTabGeneral.htm,,,yes,no,both,,,,,,First Steps,,,,,,
418,General,Case Profile,Case Profile,1,eB844e,yes,General,Case Profile,Case Profile,1,Diagnoses,,Login_Login,Diagnoses,,Diagnoses,,23,Screen,pplanTemplateTabGeneral.htm,,,yes,yes,both,,,,,,,,,,,,
